CustomerID,Age,Gender,PurchaseAmount,OrderFrequency,PreferredPickupTime
141,2.161859674169815,Female,-0.40452722672877045,0.5478830139760351,Afternoon
142,-1.3140715666522402,Male,0.9867950850571588,-0.12554140585146217,Morning
143,0.7206198913899382,Female,-1.277513775300334,-0.12554140585146217,Evening
144,-0.7206198913899382,Female,-1.2093117011931807,0.5478830139760351,Morning
145,0.8053987021416957,Male,-0.13171893030015686,1.4457822404126983,Evening
146,-1.3140715666522402,Female,0.8640313516642828,-1.247915438897291,Afternoon
147,0.8901775128934531,Male,0.5912230552356692,-1.0234406322881253,Morning
148,-1.059735134396968,Female,0.31841475880705555,0.9968326271943667,Evening
149,-0.8901775128934531,Female,-1.4275583383360715,-0.7989658256789595,Morning
150,-0.7206198913899382,Male,-1.318435019764626,1.4457822404126983,Evening
151,0.8053987021416957,Female,-0.48636971565735454,-1.6968650521156226,Afternoon
152,-0.5510622698864234,Male,0.6457847145213919,-0.12554140585146217,Morning
153,-0.7206198913899382,Female,0.8231101071999908,0.9968326271943667,Evening
154,1.6531868096592701,Female,0.2365722698784715,0.5478830139760351,Morning
155,0.8901775128934531,Male,1.2868842111286338,1.670257047021864,Evening
156,0.6358410806381808,Female,1.4369287741643713,-1.0234406322881253,Afternoon
157,0.9749563236452106,Female,0.6867059589856839,0.09893340075770361,Morning
158,2.5009749171768445,Male,1.655175411307262,-0.3500162124606279,Evening
159,-1.059735134396968,Female,-1.018345893693151,0.772357820585201,Afternoon
160,1.1445139451487254,Male,-0.5409313749430773,0.772357820585201,Morning
161,2.585753727928602,Female,-0.7728184269073988,0.09893340075770361,Evening
162,-1.7379656204110274,Female,-1.3457158494074875,-0.7989658256789595,Morning
163,2.3314172956733294,Male,-1.2229521160146113,-0.5744910190697937,Evening
164,1.229292755900483,Female,1.2596033814857726,1.4457822404126983,Afternoon
165,1.9923020526662998,Male,0.0046852179141499365,0.772357820585201,Morning
166,-1.822744431162785,Female,0.25021268469990215,0.772357820585201,Evening
167,0.296725837631151,Female,-1.018345893693151,1.4457822404126983,Morning
168,2.416196106425087,Male,0.40025724773563964,0.9968326271943667,Evening
169,-1.7379656204110274,Female,-0.008955196907280744,-1.247915438897291,Afternoon
170,-0.6358410806381808,Male,-1.4957604124432249,-1.4723902455064568,Morning
171,2.585753727928602,Female,1.6278945816644008,0.9968326271943667,Evening
172,0.6358410806381808,Female,-1.318435019764626,-0.12554140585146217,Morning
173,1.7379656204110274,Male,-1.5503220717289476,0.772357820585201,Evening
174,1.7379656204110274,Female,-1.3729966790503487,1.2213074338035326,Afternoon
175,1.6531868096592701,Male,1.6006137520215395,1.4457822404126983,Morning
176,-1.1445139451487254,Female,0.48209973666422373,0.32340820736686937,Evening
177,0.4662834591346659,Female,1.5460520927358168,-0.5744910190697937,Morning
178,0.04238940537587872,Male,-0.1726401747644489,0.32340820736686937,Evening
179,-1.3988503774039978,Female,0.6867059589856839,-1.0234406322881253,Afternoon
180,0.8053987021416957,Male,-0.07715727101443415,0.5478830139760351,Morning
181,1.4836291881557553,Female,1.0140759147000202,0.09893340075770361,Evening
182,-0.12716821612763615,Female,-0.3772463970859091,0.5478830139760351,Morning
183,2.3314172956733294,Male,1.450569188985802,-0.12554140585146217,Evening
184,0.5510622698864234,Female,0.850390936842852,-1.6968650521156226,Afternoon
185,-1.5684079989075126,Female,1.1777608925571883,1.4457822404126983,Morning
186,0.7206198913899382,Male,1.0140759147000202,0.09893340075770361,Evening
187,1.3140715666522402,Female,0.40025724773563964,-0.7989658256789595,Afternoon
188,-1.4836291881557553,Male,-1.7276474644075464,-0.3500162124606279,Morning
189,-0.4662834591346659,Female,-1.4548391679789328,0.5478830139760351,Evening
190,0.8901775128934531,Female,-1.6867262199432544,-0.7989658256789595,Morning
191,2.416196106425087,Male,-1.2229521160146113,0.32340820736686937,Evening
192,-1.822744431162785,Female,-0.7864588417288295,-1.6968650521156226,Afternoon
193,0.7206198913899382,Male,-1.318435019764626,-0.5744910190697937,Morning
194,0.04238940537587872,Female,-1.1683904567288885,-0.5744910190697937,Evening
195,-0.6358410806381808,Female,0.8367505220214214,0.09893340075770361,Morning
196,-1.3140715666522402,Male,0.7139867886285453,-1.247915438897291,Evening
197,0.6358410806381808,Female,-0.7455375972645375,1.2213074338035326,Afternoon
198,-1.059735134396968,Male,1.232322551842911,-0.7989658256789595,Morning
199,0.7206198913899382,Female,0.9458738405928668,0.772357820585201,Evening
200,-1.6531868096592701,Female,1.3960075297000794,-0.5744910190697937,Morning
201,-1.3988503774039978,Male,0.38661683291420895,0.09893340075770361,Evening
202,0.8053987021416957,Female,0.6730655441642532,-0.12554140585146217,Afternoon
203,2.3314172956733294,Male,0.8231101071999908,-1.247915438897291,Morning
204,-1.1445139451487254,Female,1.5460520927358168,-1.0234406322881253,Evening
205,0.8053987021416957,Female,-1.5366816569075168,0.9968326271943667,Morning
206,-1.5684079989075126,Male,-1.5366816569075168,1.2213074338035326,Evening
207,2.246638484921572,Female,-0.25448266369303296,-0.7989658256789595,Afternoon
208,1.229292755900483,Male,0.5639422255928078,-0.5744910190697937,Morning
209,2.416196106425087,Female,-0.2408422488716023,-0.5744910190697937,Evening
210,2.246638484921572,Female,-1.1411096270860273,-0.5744910190697937,Morning
211,2.161859674169815,Male,0.7821888627356987,-0.7989658256789595,Evening
212,-1.7379656204110274,Female,-0.19992100440731025,0.5478830139760351,Afternoon
213,-0.12716821612763615,Female,0.7549080330928373,0.9968326271943667,Morning
214,-1.7379656204110274,Male,1.655175411307262,-0.12554140585146217,Evening
215,-1.822744431162785,Female,-1.1820308715503192,-0.12554140585146217,Afternoon
216,-1.7379656204110274,Male,0.2229318550570408,1.4457822404126983,Morning
217,1.9923020526662998,Female,-0.7455375972645375,-0.5744910190697937,Evening
218,0.8053987021416957,Female,-1.577602901371809,0.5478830139760351,Morning
219,0.9749563236452106,Male,0.25021268469990215,-1.6968650521156226,Evening
220,0.8901775128934531,Female,-1.4139179235146409,-0.12554140585146217,Afternoon
221,-1.059735134396968,Male,-0.6636951083359534,-0.5744910190697937,Morning
222,-0.12716821612763615,Female,-1.5230412420860862,0.32340820736686937,Evening
223,0.04238940537587872,Female,-0.3090443229787557,0.772357820585201,Morning
224,-0.04238940537587872,Male,1.2050417222000498,1.670257047021864,Evening
225,-1.3988503774039978,Female,-1.1274692122645964,1.670257047021864,Afternoon
226,-0.7206198913899382,Male,-1.1683904567288885,-0.5744910190697937,Morning
227,0.296725837631151,Female,-1.3320754345860566,1.670257047021864,Evening
228,0.04238940537587872,Female,-0.19992100440731025,0.32340820736686937,Morning
229,1.6531868096592701,Male,0.07288729202130334,1.4457822404126983,Evening
230,-0.12716821612763615,Female,0.07288729202130334,-0.5744910190697937,Afternoon
231,0.6358410806381808,Male,1.6006137520215395,-1.0234406322881253,Morning
232,-0.04238940537587872,Female,-0.5818526194073693,-0.12554140585146217,Evening
233,-1.229292755900483,Female,1.4232883593429406,-0.5744910190697937,Morning
234,-0.7206198913899382,Male,-0.7864588417288295,1.4457822404126983,Evening
235,-1.6531868096592701,Female,0.059246877199872656,0.9968326271943667,Afternoon
236,-0.8901775128934531,Male,-0.40452722672877045,0.32340820736686937,Morning
237,0.3815046483829085,Female,0.25021268469990215,1.4457822404126983,Evening
238,-0.6358410806381808,Female,0.38661683291420895,-0.3500162124606279,Morning
239,-1.7379656204110274,Male,0.18201061059274878,-1.4723902455064568,Evening
240,-0.3815046483829085,Female,0.40025724773563964,1.2213074338035326,Afternoon
241,1.4836291881557553,Female,1.2050417222000498,-1.0234406322881253,Morning
242,-0.6358410806381808,Male,-1.018345893693151,-1.0234406322881253,Evening
243,-0.9749563236452106,Female,1.1641204777357577,0.9968326271943667,Afternoon
244,-0.6358410806381808,Male,-0.3090443229787557,-1.247915438897291,Morning
245,-1.229292755900483,Female,-0.25448266369303296,-1.6968650521156226,Evening
246,-0.9749563236452106,Female,-1.4139179235146409,0.5478830139760351,Morning
247,0.7206198913899382,Male,-0.2272018340501716,-1.6968650521156226,Evening
248,-0.6358410806381808,Female,1.5869733372001087,0.32340820736686937,Afternoon
249,-0.4662834591346659,Male,1.232322551842911,0.32340820736686937,Morning
250,-0.4662834591346659,Female,-1.1411096270860273,0.5478830139760351,Evening
251,0.296725837631151,Female,-1.1820308715503192,0.09893340075770361,Morning
252,-0.04238940537587872,Male,-1.5503220717289476,-1.247915438897291,Evening
253,0.3815046483829085,Female,-1.7276474644075464,0.09893340075770361,Afternoon
254,-0.12716821612763615,Male,0.8913121813071442,-0.12554140585146217,Morning
255,0.6358410806381808,Female,-0.6909759379788147,-0.5744910190697937,Evening
256,-1.059735134396968,Female,-0.8137396713716909,0.9968326271943667,Morning
257,-0.2119470268793936,Male,1.0959184036286043,0.09893340075770361,Evening
258,-0.8053987021416957,Female,1.0822779888071736,1.4457822404126983,Afternoon
259,-0.4662834591346659,Male,-1.2638733604789032,-0.12554140585146217,Morning
260,-0.8053987021416957,Female,0.46845932184279304,-0.7989658256789595,Evening
261,1.3988503774039978,Female,-0.11807851547872618,1.2213074338035326,Morning
262,-0.8901775128934531,Male,0.5912230552356692,-0.5744910190697937,Evening
263,-1.7379656204110274,Female,-0.7182567676216761,1.2213074338035326,Afternoon
264,-0.7206198913899382,Male,1.40964794452151,0.772357820585201,Morning
265,0.8901775128934531,Female,0.3593360032713476,-1.247915438897291,Evening
266,-0.296725837631151,Female,-1.6048837310146702,-1.6968650521156226,Morning
267,0.2119470268793936,Male,-0.1726401747644489,-1.6968650521156226,Evening
268,-0.5510622698864234,Female,1.1641204777357577,1.670257047021864,Afternoon
269,-0.296725837631151,Female,-1.4275583383360715,-0.12554140585146217,Morning
270,-0.6358410806381808,Male,-0.6909759379788147,-1.0234406322881253,Evening
271,0.04238940537587872,Female,-0.1862805895858796,0.09893340075770361,Afternoon
272,-0.9749563236452106,Male,-1.2093117011931807,-1.6968650521156226,Morning
273,-0.296725837631151,Female,1.2186821370214804,0.772357820585201,Evening
274,-0.296725837631151,Female,0.1547297809498874,-0.7989658256789595,Morning
275,1.059735134396968,Male,0.3047743439856249,0.32340820736686937,Evening
276,-0.8053987021416957,Female,-0.936503404764567,1.2213074338035326,Afternoon
277,1.5684079989075126,Male,1.40964794452151,0.5478830139760351,Morning
278,-1.059735134396968,Female,1.2868842111286338,-1.6968650521156226,Evening
279,1.6531868096592701,Female,-0.25448266369303296,1.4457822404126983,Morning
280,-0.3815046483829085,Male,1.4369287741643713,-1.4723902455064568,Evening
281,-0.2119470268793936,Female,1.2459629666643417,1.670257047021864,Afternoon
282,-0.6358410806381808,Male,0.6185038848785305,-0.7989658256789595,Morning
283,0.5510622698864234,Female,1.232322551842911,-0.3500162124606279,Evening
284,-0.8901775128934531,Female,0.04560646237844197,-0.3500162124606279,Morning
285,0.12716821612763615,Male,1.4369287741643713,-0.5744910190697937,Evening
286,-0.8053987021416957,Female,1.232322551842911,-1.4723902455064568,Afternoon
287,1.229292755900483,Male,-0.26812307851446365,-1.6968650521156226,Morning
288,-0.9749563236452106,Female,0.727627203449976,-0.12554140585146217,Evening
289,0.12716821612763615,Female,0.768548447914268,-1.247915438897291,Morning
290,-0.296725837631151,Male,-1.2502329456574726,0.32340820736686937,Evening
291,-0.4662834591346659,Female,-0.5136505453002159,1.4457822404126983,Afternoon
292,-0.6358410806381808,Male,0.07288729202130334,-1.0234406322881253,Morning
293,-0.5510622698864234,Female,-1.6458049754789623,0.5478830139760351,Evening
294,-0.12716821612763615,Female,0.4411784921999317,-0.5744910190697937,Morning
295,0.6358410806381808,Male,1.491490433450094,1.2213074338035326,Evening
296,-0.3815046483829085,Female,0.6594251293428226,-0.3500162124606279,Afternoon
297,0.4662834591346659,Female,-1.6867262199432544,-0.7989658256789595,Morning
298,-0.6358410806381808,Male,-1.2093117011931807,-0.12554140585146217,Evening
299,-0.6358410806381808,Female,0.7821888627356987,1.4457822404126983,Afternoon
300,-0.8053987021416957,Male,-1.659445390300393,-1.4723902455064568,Morning
301,-0.8901775128934531,Female,-0.2408422488716023,-1.6968650521156226,Evening
302,-1.7379656204110274,Female,0.33205517362848624,-0.7989658256789595,Morning
303,-0.7206198913899382,Male,-1.5094008272646555,0.5478830139760351,Evening
304,0.8901775128934531,Female,0.9595142554142976,1.4457822404126983,Afternoon
305,-0.296725837631151,Male,0.3729764180927783,-0.12554140585146217,Morning
306,0.2119470268793936,Female,-0.3772463970859091,1.2213074338035326,Evening
307,-0.5510622698864234,Female,0.6185038848785305,-0.7989658256789595,Morning
308,-0.296725837631151,Male,0.45481890702136235,1.4457822404126983,Evening
309,-0.6358410806381808,Female,1.491490433450094,1.2213074338035326,Afternoon
310,0.04238940537587872,Male,0.25021268469990215,-1.247915438897291,Morning
311,-0.9749563236452106,Female,1.6278945816644008,-1.247915438897291,Evening
312,-0.296725837631151,Female,0.33205517362848624,0.772357820585201,Morning
313,-0.296725837631151,Male,-1.6321645606575317,-1.4723902455064568,Evening
314,1.059735134396968,Female,-0.8819417454788443,-1.247915438897291,Afternoon
315,-0.8053987021416957,Male,-1.5094008272646555,-0.12554140585146217,Morning
316,1.5684079989075126,Female,-0.07715727101443415,-1.0234406322881253,Evening
317,-1.059735134396968,Female,0.31841475880705555,1.4457822404126983,Morning
318,1.6531868096592701,Male,0.7958292775571294,1.670257047021864,Evening
319,-0.3815046483829085,Female,1.3005246259500645,-1.247915438897291,Afternoon
320,-0.2119470268793936,Male,-0.43180805637163183,-1.0234406322881253,Morning
321,-0.6358410806381808,Female,0.3593360032713476,0.5478830139760351,Evening
322,0.5510622698864234,Female,-0.34996556744304774,-0.7989658256789595,Morning
323,-0.8901775128934531,Male,-0.41816764155020114,-1.0234406322881253,Evening
324,0.12716821612763615,Female,-1.6048837310146702,1.4457822404126983,Afternoon
325,-0.8053987021416957,Female,0.9867950850571588,-0.12554140585146217,Morning
326,1.229292755900483,Male,-1.577602901371809,0.32340820736686937,Evening
327,-0.9749563236452106,Female,1.4232883593429406,-0.7989658256789595,Afternoon
328,0.12716821612763615,Male,-1.2638733604789032,0.5478830139760351,Morning
329,-0.296725837631151,Female,1.0140759147000202,-1.4723902455064568,Evening
330,-0.4662834591346659,Female,0.4957401514856544,1.670257047021864,Morning
331,-0.6358410806381808,Male,-1.0456267233360124,-1.4723902455064568,Evening
332,-0.5510622698864234,Female,-0.022595611728711423,-1.6968650521156226,Afternoon
333,-0.12716821612763615,Male,1.0822779888071736,1.670257047021864,Morning
334,0.6358410806381808,Female,-0.09079768583586482,-0.3500162124606279,Evening
335,-0.3815046483829085,Female,-1.5094008272646555,-1.247915438897291,Morning
336,0.4662834591346659,Male,1.0004354998785896,-0.3500162124606279,Evening
337,-0.6358410806381808,Female,-1.1001883826217351,-0.5744910190697937,Afternoon
338,-0.6358410806381808,Male,0.5093805663070851,1.2213074338035326,Morning
339,-0.8053987021416957,Female,-0.13171893030015686,-1.247915438897291,Evening
340,-0.8901775128934531,Female,-0.40452722672877045,1.4457822404126983,Morning
341,-1.7379656204110274,Male,0.07288729202130334,0.772357820585201,Evening
342,-0.7206198913899382,Female,-1.6048837310146702,0.772357820585201,Afternoon
343,0.8901775128934531,Male,0.3047743439856249,0.32340820736686937,Morning
344,-0.296725837631151,Female,-0.5682122045859386,-1.4723902455064568,Evening
345,0.2119470268793936,Female,0.2229318550570408,0.772357820585201,Morning
346,-0.5510622698864234,Male,1.6278945816644008,0.09893340075770361,Evening
347,-0.296725837631151,Female,-1.6730858051218236,0.5478830139760351,Afternoon
348,-0.6358410806381808,Male,0.059246877199872656,0.09893340075770361,Morning
349,0.04238940537587872,Female,1.1641204777357577,1.4457822404126983,Evening
350,-0.9749563236452106,Female,0.9322334257714362,0.32340820736686937,Morning
351,-0.296725837631151,Male,-0.022595611728711423,-1.247915438897291,Evening
352,-0.296725837631151,Female,0.9049525961285748,0.32340820736686937,Afternoon
353,1.059735134396968,Female,-0.2408422488716023,1.2213074338035326,Morning
354,-0.8053987021416957,Male,-1.5912433161932396,0.9968326271943667,Evening
355,1.5684079989075126,Female,-0.14535934512158755,-0.3500162124606279,Afternoon
356,-1.059735134396968,Male,0.6457847145213919,-1.6968650521156226,Morning
357,1.6531868096592701,Female,1.1914013073786192,0.5478830139760351,Evening
358,-0.3815046483829085,Female,-1.2093117011931807,-1.4723902455064568,Morning
359,-0.2119470268793936,Male,0.1001681216641647,-0.7989658256789595,Evening
360,-0.6358410806381808,Female,1.1641204777357577,0.9968326271943667,Afternoon
361,0.5510622698864234,Male,0.04560646237844197,-0.3500162124606279,Morning
362,-0.8901775128934531,Female,1.0822779888071736,0.772357820585201,Evening
363,0.12716821612763615,Female,0.5503018107713771,-0.12554140585146217,Morning
364,-0.8053987021416957,Male,-0.936503404764567,0.32340820736686937,Evening
365,1.229292755900483,Female,0.26385309952133285,-1.6968650521156226,Afternoon
366,-0.9749563236452106,Male,1.2186821370214804,-0.5744910190697937,Morning
367,0.12716821612763615,Female,-1.659445390300393,-1.6968650521156226,Evening
368,-0.296725837631151,Female,-0.7182567676216761,-1.0234406322881253,Morning
369,-0.4662834591346659,Male,-1.7140070495861157,1.670257047021864,Evening
370,-0.6358410806381808,Female,0.41389766255707033,0.09893340075770361,Afternoon
371,-0.5510622698864234,Male,-1.1683904567288885,1.670257047021864,Morning
372,-0.12716821612763615,Female,0.7549080330928373,-0.5744910190697937,Evening
373,0.6358410806381808,Female,-0.1044381006572955,0.5478830139760351,Morning
374,-0.3815046483829085,Male,0.31841475880705555,1.670257047021864,Evening
375,0.4662834591346659,Female,-1.5094008272646555,1.4457822404126983,Afternoon
376,-0.6358410806381808,Female,-0.008955196907280744,-0.12554140585146217,Morning
377,-0.6358410806381808,Male,0.5093805663070851,1.4457822404126983,Evening
378,-0.8053987021416957,Female,0.34569558844991694,-0.3500162124606279,Afternoon
379,0.2119470268793936,Male,1.2596033814857726,-1.6968650521156226,Morning
380,0.8901775128934531,Female,0.6048634700570998,-1.0234406322881253,Evening
381,1.059735134396968,Female,0.8367505220214214,-0.5744910190697937,Morning
382,1.3988503774039978,Male,-0.9092225751217056,-1.0234406322881253,Evening
383,0.4662834591346659,Female,-0.14535934512158755,0.5478830139760351,Afternoon
384,0.8053987021416957,Male,-0.7455375972645375,0.5478830139760351,Morning
385,0.8053987021416957,Female,-0.19992100440731025,-0.5744910190697937,Evening
386,-0.8053987021416957,Female,-0.008955196907280744,1.670257047021864,Morning
387,-0.5510622698864234,Male,-1.700366634764685,0.09893340075770361,Evening
388,-1.6531868096592701,Female,1.40964794452151,1.670257047021864,Afternoon
389,0.9749563236452106,Male,0.4957401514856544,-1.4723902455064568,Morning
390,0.7206198913899382,Female,0.0046852179141499365,0.32340820736686937,Evening
391,-0.04238940537587872,Female,-0.8546609158359829,-0.5744910190697937,Morning
392,-0.9749563236452106,Male,0.2365722698784715,0.5478830139760351,Evening
393,-0.9749563236452106,Female,-0.977424649228859,0.9968326271943667,Afternoon
394,-0.8901775128934531,Male,0.7412676182714066,0.09893340075770361,Morning
395,-1.4836291881557553,Female,1.2732437963072032,0.772357820585201,Evening
396,-0.4662834591346659,Female,-1.5230412420860862,-0.5744910190697937,Morning
397,0.8053987021416957,Male,0.9185930109500055,0.9968326271943667,Evening
398,0.2119470268793936,Female,0.8367505220214214,-1.4723902455064568,Afternoon
399,-0.4662834591346659,Male,-0.4454484711930625,0.772357820585201,Morning
400,0.5510622698864234,Female,0.7821888627356987,-0.5744910190697937,Evening
401,0.04238940537587872,Female,-1.5366816569075168,-1.0234406322881253,Morning
402,0.4662834591346659,Male,-0.977424649228859,-1.4723902455064568,Evening
403,0.9749563236452106,Female,1.5869733372001087,-0.5744910190697937,Afternoon
404,1.229292755900483,Female,-0.5136505453002159,-0.5744910190697937,Morning
405,-0.6358410806381808,Male,-1.1956712863717498,-1.247915438897291,Evening
406,-1.4836291881557553,Female,-1.3729966790503487,-1.247915438897291,Afternoon
407,1.059735134396968,Male,-0.36360598226447843,1.2213074338035326,Morning
408,-0.9749563236452106,Female,-0.9637842344074283,-1.247915438897291,Evening
409,0.8901775128934531,Female,0.07288729202130334,-0.7989658256789595,Morning
410,0.7206198913899382,Male,-1.7276474644075464,1.2213074338035326,Evening
411,-0.9749563236452106,Female,0.27749351434276354,-0.12554140585146217,Afternoon
412,-0.8901775128934531,Male,1.6278945816644008,-0.3500162124606279,Morning
413,-0.296725837631151,Female,-1.6730858051218236,1.2213074338035326,Evening
414,0.6358410806381808,Female,0.26385309952133285,0.772357820585201,Morning
415,0.8053987021416957,Male,1.668815826128693,-0.12554140585146217,Evening
416,-0.8053987021416957,Female,-1.6321645606575317,0.09893340075770361,Afternoon
417,1.3988503774039978,Male,-1.659445390300393,-1.4723902455064568,Morning
418,1.7379656204110274,Female,-1.018345893693151,0.5478830139760351,Evening
419,-1.229292755900483,Female,-0.7591780120859681,-1.247915438897291,Morning
420,-1.4836291881557553,Male,0.5639422255928078,-1.0234406322881253,Evening
421,0.4662834591346659,Female,0.768548447914268,-1.6968650521156226,Afternoon
422,-0.8053987021416957,Male,-0.09079768583586482,-0.12554140585146217,Morning
423,-0.7206198913899382,Female,1.6415349964858315,0.772357820585201,Evening
424,-0.6358410806381808,Female,0.38661683291420895,-0.5744910190697937,Morning
425,0.4662834591346659,Male,1.3823671148786485,-1.247915438897291,Evening
426,-0.4662834591346659,Female,1.0413567443428815,-0.7989658256789595,Afternoon
427,-1.5684079989075126,Male,1.4642096038072328,0.9968326271943667,Morning
428,1.3140715666522402,Female,-0.09079768583586482,0.772357820585201,Evening
429,-1.3988503774039978,Female,-1.0456267233360124,0.9968326271943667,Morning
430,1.3988503774039978,Male,0.04560646237844197,0.5478830139760351,Evening
431,-0.2119470268793936,Female,-1.577602901371809,0.772357820585201,Afternoon
432,0.8053987021416957,Female,-0.8273800861931215,-1.0234406322881253,Morning
433,-1.059735134396968,Male,-1.3320754345860566,0.09893340075770361,Evening
434,-1.5684079989075126,Female,-0.8000992565502602,0.09893340075770361,Afternoon
435,-0.2119470268793936,Male,-0.3772463970859091,0.32340820736686937,Morning
436,-0.9749563236452106,Female,0.31841475880705555,0.09893340075770361,Evening
437,1.229292755900483,Female,1.3823671148786485,-1.0234406322881253,Morning
438,-0.8901775128934531,Male,0.6185038848785305,1.4457822404126983,Evening
439,-0.2119470268793936,Female,1.5051308482715247,0.32340820736686937,Afternoon
440,-1.059735134396968,Male,-0.6909759379788147,-0.3500162124606279,Morning
441,0.4662834591346659,Female,0.34569558844991694,0.09893340075770361,Evening
442,0.8901775128934531,Female,-1.059267138157443,-0.12554140585146217,Morning
443,1.059735134396968,Male,-0.26812307851446365,0.772357820585201,Evening
444,-0.296725837631151,Female,0.018325632735580615,-0.7989658256789595,Afternoon
445,0.9749563236452106,Male,-1.318435019764626,-0.7989658256789595,Morning
446,-1.5684079989075126,Female,1.2868842111286338,1.2213074338035326,Evening
447,1.6531868096592701,Female,0.7139867886285453,-0.5744910190697937,Morning
448,1.1445139451487254,Male,-1.277513775300334,-0.3500162124606279,Evening
449,-1.4836291881557553,Female,-0.936503404764567,-1.0234406322881253,Afternoon
450,1.1445139451487254,Male,-1.4684795828003634,-0.12554140585146217,Morning
451,1.4836291881557553,Female,-0.07715727101443415,-0.5744910190697937,Evening
452,-0.8053987021416957,Female,1.232322551842911,0.5478830139760351,Morning
453,0.5510622698864234,Male,-0.34996556744304774,0.772357820585201,Evening
454,1.6531868096592701,Female,0.14108936612845674,-1.6968650521156226,Afternoon
455,-0.8901775128934531,Male,1.2596033814857726,0.5478830139760351,Morning
456,1.1445139451487254,Female,1.3687267000572179,-0.7989658256789595,Evening
457,-0.4662834591346659,Female,1.6415349964858315,-0.5744910190697937,Morning
458,-1.229292755900483,Male,-0.1726401747644489,-0.12554140585146217,Evening
459,-0.4662834591346659,Female,-0.5818526194073693,1.4457822404126983,Afternoon
460,0.296725837631151,Female,-0.5818526194073693,1.670257047021864,Morning
461,-1.6531868096592701,Male,0.38661683291420895,-0.12554140585146217,Evening
462,-0.7206198913899382,Female,0.768548447914268,0.9968326271943667,Afternoon
463,1.229292755900483,Male,1.668815826128693,-0.3500162124606279,Morning
464,0.2119470268793936,Female,1.3550862852357872,-0.3500162124606279,Evening
465,-0.296725837631151,Female,-1.3866370938717794,1.670257047021864,Morning
466,-1.4836291881557553,Male,-1.3866370938717794,1.4457822404126983,Evening
467,-0.296725837631151,Female,-0.48636971565735454,-0.5744910190697937,Afternoon
468,-1.1445139451487254,Male,0.5366613959499464,-0.12554140585146217,Morning
469,-1.1445139451487254,Female,-0.7182567676216761,0.5478830139760351,Evening
470,0.9749563236452106,Female,0.20929144023561014,1.2213074338035326,Morning
